GitIssue5810,https://github.com/airalab/robonomics_comm/issues/20,GitHubIssues,Liability finalized event by ethereum_common node,"I need to check liability finalization, can we implement a topic wich will signal on event"
GitIssue5811,https://github.com/airalab/robonomics_comm/issues/19,GitHubIssues,More web3 info from ethereum_common,Hi!I need a few more web3 things from the ethereum_common node.Can you implement it or giv
GitIssue5812,https://github.com/airalab/robonomics_comm/issues/18,GitHubIssues,Lighthouse node informs non-existent transaction sended and mined,Last ~20 hours Ethereum users faced with high gasgprice.![image](https://user-images.githu
GitIssue5813,https://github.com/airalab/robonomics_comm/issues/15,GitHubIssues,[rospy.internal][ERROR] : Inbound TCP/IP connection failed,Sometimes the provider (lighthouse service) fails with an error shown below. I can't figur
GitIssue5814,https://github.com/airalab/robonomics_comm/issues/14,GitHubIssues,Liability publish problem,Hello!I have problem with `listener.py` in time when it receives event:Exception in thread
GitIssue5815,https://github.com/airalab/robonomics_comm/issues/13,GitHubIssues,Zerobalance kickstart,Restart the lighthouse after the recharge does not look comfortable for network parcipiant
GitIssue5816,https://github.com/airalab/robonomics_comm/issues/10,GitHubIssues,Reverted transactions on workers,I see a lot of reverted transactions from workers.https://etherscan.io/tx/0x5e59cab7c8d438
GitIssue5817,https://github.com/airalab/robonomics_comm/issues/9,GitHubIssues,Gas limit on workers,"It seems, the gas limit is incorrectly calculated on workers.https://etherscan.io/tx/0xc2a"
GitIssue5818,https://github.com/airalab/robonomics_comm/issues/8,GitHubIssues,Executor ipfs.add returns a list but should dict,Hi. I use liability node with default launch parameters. On result publishing I've got an 
GitIssue5819,https://github.com/AIS-Bonn/nimbro_network/issues/22,GitHubIssues,Could not create socket: Address family not supported by protocol,I am using the develop branch of this repo in order to achieve a ground station - robot co
GitIssue5820,https://github.com/AIS-Bonn/nimbro_network/issues/21,GitHubIssues,Build issues on Jetson Nano,"I am trying to build nimbro_network (develop branch) on a Jetson Nano.All packages, except"
GitIssue5821,https://github.com/AIS-Bonn/nimbro_network/issues/20,GitHubIssues,Build issues on Jetson Nano,"I am trying to build nimbro_network (develop branch) on a Jetson Nano.All packages, except"
GitIssue5822,https://github.com/AIS-Bonn/nimbro_network/issues/16,GitHubIssues,First few messages not received by receiver node,Hi @xqmsThanks again for sharing this great collection of tools!I've noticed one strange b
GitIssue5823,https://github.com/AIS-Bonn/nimbro_network/issues/15,GitHubIssues,[rqt] nimbro rqt-based GUI plugins not visible,"Hi @xqms,with @alaurenzi we are trying to adopt the nimbro_network framework for the commu"
GitIssue5824,https://github.com/AIS-Bonn/nimbro_network/issues/14,GitHubIssues,"How to deal with ""Could not bind socket: Address already in use"" error & choose ports","Hi,once again thanks for sharing this great tool!I was wondering if there was a more syste"
GitIssue5825,https://github.com/AIS-Bonn/nimbro_network/issues/11,GitHubIssues,License ambiguity?,"First: thanks for making these pkgs available.This is more a question than a real issue, b"
GitIssue5826,https://github.com/AIS-Bonn/nimbro_network/issues/9,GitHubIssues,Multimaster discovery,Would it be possible to achieve the discovery using `multimaster_fkie` and enable hosts on
GitIssue5827,https://github.com/AIS-Bonn/nimbro_network/issues/6,GitHubIssues,"md5sum mismatch on kinetic, between laptop and RPi3","I'm trying to setup Nimbro, but am getting errors with mismatching md5sum. The setup is as"
GitIssue5828,https://github.com/AlexisTM/flyingros/issues/4,GitHubIssues,flying multiple drones with web,Hi if i want to fly multiple drone through this set up what and where should I start ? Can
GitIssue5829,https://github.com/AlexisTM/flyingros/issues/3,GitHubIssues,External heading with MSF & Mavros,"MSF can use the Mavros Quaternion.If you provide another heading, the PX4 will correct his"
GitIssue5830,https://github.com/AlexisTM/flyingros/issues/2,GitHubIssues,rostest do not find the python test file,Rostest do not find the python test file.It should be launched manually until working `pyt
GitIssue5831,https://github.com/AlexisTM/flyingros/issues/1,GitHubIssues,nodes do not close on CTRL+C while in rospy.spin(),How should we kill the nodes in which we called rospy.spin ?
GitIssue5832,https://github.com/at-wat/mcl_3dl/issues/437,GitHubIssues,Release 0.7.0,
GitIssue5833,https://github.com/at-wat/mcl_3dl/issues/431,GitHubIssues,Release 0.6.5,
GitIssue5834,https://github.com/at-wat/mcl_3dl/issues/423,GitHubIssues,IMU messages (sensor_msgs/Imu Message) using incorrect units?,"According to ROS docs, the IMU messages should use m/s² units (and not g's) for accelerati"
GitIssue5835,https://github.com/at-wat/mcl_3dl/issues/418,GitHubIssues,Release 0.6.4,
GitIssue5836,https://github.com/at-wat/mcl_3dl/issues/415,GitHubIssues,Release 0.6.3,
GitIssue5837,https://github.com/at-wat/mcl_3dl/issues/409,GitHubIssues,Release 0.6.2,
GitIssue5838,https://github.com/at-wat/mcl_3dl/issues/398,GitHubIssues,Release 0.6.1,update
GitIssue5839,https://github.com/at-wat/mcl_3dl/issues/385,GitHubIssues,use of entropy,The status topic outputs `entropy`.Calculation happens like this:`sum` does not have to be
GitIssue5840,https://github.com/at-wat/mcl_3dl/issues/383,GitHubIssues,Release 0.6.0,
GitIssue5841,https://github.com/at-wat/mcl_3dl/issues/377,GitHubIssues,Release 0.5.4,
GitIssue5842,https://github.com/at-wat/mcl_3dl/issues/372,GitHubIssues,Release 0.5.3,
GitIssue5843,https://github.com/at-wat/mcl_3dl/issues/369,GitHubIssues,Release 0.5.2,
GitIssue5844,https://github.com/at-wat/mcl_3dl/issues/368,GitHubIssues,Show stacktrace on segmentation fault and unhandled exception,
GitIssue5845,https://github.com/at-wat/mcl_3dl/issues/359,GitHubIssues,How to compile mcl_3dl in Debug mode ?,"Hi, everyone!I'm trying to output messages from ROS_INFO, that were included in mcl_3dl co"
GitIssue5846,https://github.com/at-wat/mcl_3dl/issues/353,GitHubIssues,Release 0.5.1,
GitIssue5847,https://github.com/at-wat/mcl_3dl/issues/345,GitHubIssues,Release 0.5.0,update
GitIssue5848,https://github.com/at-wat/mcl_3dl/issues/341,GitHubIssues,Release 0.4.0,
GitIssue5849,https://github.com/at-wat/mcl_3dl/issues/337,GitHubIssues,Release 0.3.0,
GitIssue5850,https://github.com/at-wat/mcl_3dl/issues/336,GitHubIssues,Curious - with the tf transform for map->floor,Hi @at-watWhy is there a need for publishing the map->floor transform? What's the concept 
GitIssue5851,https://github.com/at-wat/mcl_3dl/issues/320,GitHubIssues,Release 0.2.5,
GitIssue5852,https://github.com/at-wat/mcl_3dl/issues/319,GitHubIssues,test_global_localization is flaky,[ROSTEST]-----------------------------------------------------------------------[mcl_3dl.r
GitIssue5853,https://github.com/at-wat/mcl_3dl/issues/316,GitHubIssues,Invalid initial pose hangs the node,Invalid initial pose like non-unit quaternion of the orientation hangs the mcl_3dl node.Th
GitIssue5854,https://github.com/at-wat/mcl_3dl/issues/314,GitHubIssues,Release 0.2.4,Fix resampling failure of last particle #313
GitIssue5855,https://github.com/at-wat/mcl_3dl/issues/308,GitHubIssues,Use std::uint32_t instead of pcl::uint32_t,Need to investigate backward compatibility./home/builder/aports/ros/noetic/mcl_3dl/abuild/
GitIssue5856,https://github.com/at-wat/mcl_3dl/issues/306,GitHubIssues,Release 0.2.3 to Noetic,
GitIssue5857,https://github.com/at-wat/mcl_3dl/issues/304,GitHubIssues,Release 0.2.3,
GitIssue5858,https://github.com/at-wat/mcl_3dl/issues/298,GitHubIssues,test_expansion_resetting is flaky,
GitIssue5859,https://github.com/at-wat/mcl_3dl/issues/291,GitHubIssues,Release 0.2.2,
GitIssue5860,https://github.com/at-wat/mcl_3dl/issues/289,GitHubIssues,Add a parameter to limit maximum total pointcloud accumuration,mcl_3dl stores `accum` pieces of point clouds with `frame_id` arrived at the beginning.If 
GitIssue5861,https://github.com/at-wat/mcl_3dl/issues/288,GitHubIssues,Drop Kinetic support,[x] remove from bloom release target: https://github.com/at-wat/.rospkg-assets/issues/5[x]
GitIssue5862,https://github.com/at-wat/mcl_3dl/issues/286,GitHubIssues,Robot movement needs to follow ROS frame convention?,"Hi @at-wat ,In my case, the odometry estimation comes from my VIO, hence, in the local odo"
GitIssue5863,https://github.com/at-wat/mcl_3dl/issues/284,GitHubIssues,Release 0.2.1,
GitIssue5864,https://github.com/at-wat/mcl_3dl/issues/276,GitHubIssues,Reference for motion prediction model,"Hi @at-wat ,Thank you for your work. I have a question about the implemented motion model "
GitIssue5865,https://github.com/at-wat/mcl_3dl/issues/274,GitHubIssues,Release 0.2.0,Planning next release of 0.1.7(apply #281)[x] https://github.com/at-wat/mcl_3dl/pull/265
GitIssue5866,https://github.com/at-wat/mcl_3dl/issues/271,GitHubIssues,Release 0.1.7,update changelog~#265~
GitIssue5867,https://github.com/at-wat/mcl_3dl/issues/266,GitHubIssues,without imu can not successly run mcl_3dl,"Hello,when I launch the mcl_3dl without imu.It pose will never change, it just stop on a p"
GitIssue5868,https://github.com/at-wat/mcl_3dl/issues/264,GitHubIssues,Explicitly define the error status,It makes the user easy to handle the probable error cases and take a certain action proper
GitIssue5869,https://github.com/at-wat/mcl_3dl/issues/260,GitHubIssues,Handle mean value of the distribution in noise generator class,
GitIssue5870,https://github.com/at-wat/mcl_3dl/issues/258,GitHubIssues,Use co-variances to initialize particles,"Curently, only diagonal components of co-variance matrix in mcl_3dl::cbPosition().In addit"
GitIssue5871,https://github.com/at-wat/mcl_3dl/issues/256,GitHubIssues,Global localization takes long time if odometry has large value,
GitIssue5872,https://github.com/at-wat/mcl_3dl/issues/255,GitHubIssues,How to use Landmark with mcl_3dl???,HiI read and find that there's a cbLandmark loop inside the mcl_3dl.cpp. Please share with
GitIssue5873,https://github.com/at-wat/mcl_3dl/issues/253,GitHubIssues,mcl_3dl using which model as default? likelihood model or beam model?,"HiI am curious, if i specify neither likelihood nor beam parameters, which is the default "
GitIssue5874,https://github.com/at-wat/mcl_3dl/issues/249,GitHubIssues,Why mcl_3dl will stop if using tf static_transform_publisher with x_offset?,"HiI set up a static_transform_publisher using tf2_ros for the ""base_link -> 3d_lidar"" tran"
GitIssue5875,https://github.com/at-wat/mcl_3dl/issues/244,GitHubIssues,Release 0.1.5,Fix ParticleFilter::resample() #233
GitIssue5876,https://github.com/at-wat/mcl_3dl/issues/232,GitHubIssues,ParticleFilter::resample() does not remove first particle collectly,![Screenshot from 2019-06-14 15-58-09](https://user-images.githubusercontent.com/8833040/5
GitIssue5877,https://github.com/at-wat/mcl_3dl/issues/231,GitHubIssues,How to use global localization service,"Thank you for your great works.I run the demo and it works well, but I don't know how can "
GitIssue5878,https://github.com/at-wat/mcl_3dl/issues/228,GitHubIssues,Drop Indigo support,
GitIssue5879,https://github.com/at-wat/mcl_3dl/issues/223,GitHubIssues,without IMU,
GitIssue5880,https://github.com/at-wat/mcl_3dl/issues/222,GitHubIssues,Error when compile the package,"Hi @at-wat , I got a error when compile the latest version of this package,do you have any"
GitIssue5881,https://github.com/at-wat/mcl_3dl/issues/217,GitHubIssues,Add a script to automate post-release testing,https://github.com/at-wat/neonavigation/issues/257
GitIssue5882,https://github.com/at-wat/mcl_3dl/issues/213,GitHubIssues,PointCloud transforms are using wrong timestamp,
GitIssue5883,https://github.com/at-wat/mcl_3dl/issues/211,GitHubIssues,Release 0.1.4,public interface is not changed: patch bump to 0.1.4
GitIssue5884,https://github.com/at-wat/mcl_3dl/issues/209,GitHubIssues,Add mapcloud input to Node I/O figure in README,
GitIssue5885,https://github.com/at-wat/mcl_3dl/issues/204,GitHubIssues,Fix naming style of class member,some classes still have members without `_` postfix.ref: https://github.com/at-wat/mcl_3dl
GitIssue5886,https://github.com/at-wat/mcl_3dl/issues/203,GitHubIssues,Add clang-format setting,
GitIssue5887,https://github.com/at-wat/mcl_3dl/issues/200,GitHubIssues,Define custom pcl point_type to have beam origin,Current implementation stores id in `intensity` field.The type should have `beam_origin_id
GitIssue5888,https://github.com/at-wat/mcl_3dl/issues/194,GitHubIssues,Refactor prediction/measurement models,[x] LidarMeasurementModelBase[x] LidarMeasurementModelLikelihood[x] LidarMeasurementModelB
GitIssue5889,https://github.com/at-wat/mcl_3dl/issues/191,GitHubIssues,Migrate to tf2,
GitIssue5890,https://github.com/at-wat/mcl_3dl/issues/186,GitHubIssues,Use Eigen vector and quaternion,
GitIssue5891,https://github.com/at-wat/mcl_3dl/issues/182,GitHubIssues,Add test for expansion resetting and global localization,
GitIssue5892,https://github.com/at-wat/mcl_3dl/issues/175,GitHubIssues,Exeption handling is missing around transformPointCloud,https://github.com/at-wat/mcl_3dl/blob/1352e360d5b2dad7db12e6d92ee3615d6db17a57/src/mcl_3d
