GitPR29008,https://github.com/AutonomyLab/bebop_autonomy/pull/213,GitHubPRs,Add more dynamic settings.,This adds a few more dynamic settings.  I had to fork arsdk-xml to [change some command na
GitPR29009,https://github.com/AutonomyLab/bebop_autonomy/pull/202,GitHubPRs,Point out important detail regarding odometer states,"I lost some time realizing it, so it is better to write it in the documentation."
GitPR29010,https://github.com/AutonomyLab/bebop_autonomy/pull/201,GitHubPRs,Corrected typo,
GitPR29011,https://github.com/AutonomyLab/bebop_autonomy/pull/189,GitHubPRs,implementation of sendPilotingMoveBy method,The objective of this modification is to allow a Bepop library user to move a drone to a r
GitPR29012,https://github.com/AutonomyLab/bebop_autonomy/pull/178,GitHubPRs,changed camera_state_orientation to version2 as v1 is deprecated (Fixes #129 ),Changed usage of message cameraStateOrientation to cameraStateOrientationV2 as v1 is depre
GitPR29013,https://github.com/AutonomyLab/bebop_autonomy/pull/176,GitHubPRs,Update contribute.rst,Updated the content of the contribute.rst file
GitPR29014,https://github.com/AutonomyLab/bebop_autonomy/pull/171,GitHubPRs,fixed compilation issue on 18.04/Melodic,Switched from redefinition of `PIX_FMT_RGB24` to standardized name `AV_PIX_FMT_RGB24`; see
GitPR29015,https://github.com/AutonomyLab/bebop_autonomy/pull/169,GitHubPRs,Fix Virtual Camera movement mapping,Swap positive and negative values for angular.y and angular.z to fit results from testing 
GitPR29016,https://github.com/AutonomyLab/bebop_autonomy/pull/168,GitHubPRs,Update to SDK 3.14.0 and added support for Disco,Testing on vehicles at 2330 UTC.Failed because I forgot to merge updated parrot_arsdk pack
GitPR29017,https://github.com/AutonomyLab/bebop_autonomy/pull/165,GitHubPRs,Added options to build driver messages first. Catkin would crash on t…,…he first try without it (message not defined).
GitPR29018,https://github.com/AutonomyLab/bebop_autonomy/pull/139,GitHubPRs,added metadata topic,We added a metadata topic which is included in the image stream from the sdk. it contains 
GitPR29019,https://github.com/AutonomyLab/bebop_autonomy/pull/137,GitHubPRs,More detailed bebop model!,"I have this model for over a year on my old repo, I think it's time to get official!"
GitPR29020,https://github.com/AutonomyLab/bebop_autonomy/pull/125,GitHubPRs,Video metadata & Publish velocities,Since firmware version 4.0.4 meta data is sent with every video frame. I added the struct 
GitPR29021,https://github.com/AutonomyLab/bebop_autonomy/pull/112,GitHubPRs,Feature/add stl model.,"Fixed the Mesh file to scale correctly, adjusted the TFs to be accurate for a Bebop1.@mani"
GitPR29022,https://github.com/AutonomyLab/bebop_autonomy/pull/110,GitHubPRs,Duplicated branch on OR condition modified,
GitPR29023,https://github.com/AutonomyLab/bebop_autonomy/pull/103,GitHubPRs,Added wrapper for the move by command.,Added wrapper for the move by command in the Parrot SDK. This command moves the drone to a
GitPR29024,https://github.com/AutonomyLab/bebop_autonomy/pull/84,GitHubPRs,Bugs for DISCO,Thank you for submitting this PR. Please see my comment.@mani-monaj Please check.
GitPR29025,https://github.com/AutonomyLab/bebop_autonomy/pull/64,GitHubPRs,CMake install rules,"Added rules to copy files necessary for running the module with ""make install"".I need to p"
GitPR29026,https://github.com/AutonomyLab/bebop_autonomy/pull/18,GitHubPRs,Building driver on Debian Wheezy with boost 1.49,Thanks @jakebruceI pulled in your changes into a new branch [here](https://github.com/Auto
GitPR29027,https://github.com/AutonomyLab/create_robot/pull/111,GitHubPRs,Update README.md,
GitPR29028,https://github.com/AutoRally/autorally/pull/83,GitHubPRs,Fixes To Allow The README Instructions To Work As Advertised,(@ian-mitchell FYI)added a timeout on the controller spawner in all launch files because i
GitPR29029,https://github.com/autowarefoundation/autoware/pull/6580,GitHubPRs,feat(autoware.repos): minor update autowarefoundation/autoware_rviz_plugins to 0.3.0,This PR updates the version of the repository autowarefoundation/autoware_rviz_plugins in 
GitPR29030,https://github.com/autowarefoundation/autoware/pull/6557,GitHubPRs,feat(ansible): add VAD model download configuration,Add Ansible tasks to download VAD CARLA Tiny model files:Models are downloaded to autoware
GitPR29031,https://github.com/autowarefoundation/autoware/pull/6516,GitHubPRs,feat(autoware.repos): major update tier4/tier4_ad_api_adaptor to v2022.05.3,This PR updates the version of the repository tier4/tier4_ad_api_adaptor in autoware.repos
GitPR29032,https://github.com/autowarefoundation/autoware/pull/6501,GitHubPRs,ci(pre-commit): quarterly autoupdate,<!--pre-commit.ci start-->updates:<!--pre-commit.ci end-->Thank you for contributing to th
GitPR29033,https://github.com/autowarefoundation/autoware/pull/6495,GitHubPRs,ci(pre-commit): autoupdate,"Thank you for contributing to the Autoware project!🚧 If your pull request is in progress, "
GitPR29034,https://github.com/autowarefoundation/autoware/pull/6466,GitHubPRs,ci(pre-commit-ansible): autoupdate,"Thank you for contributing to the Autoware project!🚧 If your pull request is in progress, "
GitPR29035,https://github.com/autowarefoundation/autoware/pull/6453,GitHubPRs,ci: add jazzy docker build process in current ci pipeline,in order to prepare a ci pipeline for core jazzy support [issue link](https://github.com/a
GitPR29036,https://github.com/autowarefoundation/autoware/pull/6450,GitHubPRs,feat(autoware.repos): minor update tier4/tier4_ad_api_adaptor to v0.48.0,This PR updates the version of the repository tier4/tier4_ad_api_adaptor in autoware.repos
GitPR29037,https://github.com/autowarefoundation/autoware/pull/6431,GitHubPRs,docs(cuda-installation): fix CUDA repo arch dir for Jetson/ARM64,"`uname -m` returns `aarch64` on Jetson, but NVIDIA’s repo uses `arm64/`. Also map `amd64` "
GitPR29038,https://github.com/autowarefoundation/autoware/pull/6390,GitHubPRs,fix(build): resolve TensorRT header package issues,:Details:When trying to follow steps described in [Source installation](https://autowarefo
GitPR29039,https://github.com/autowarefoundation/autoware/pull/6166,GitHubPRs,feat(tools.repos): minor update PlotJuggler/plotjuggler-ros-plugins to 2.2.0,This PR updates the version of the repository PlotJuggler/plotjuggler-ros-plugins in autow
GitPR29040,https://github.com/b-it-bots/mas_domestic_robotics/pull/254,GitHubPRs,WIP: Pointing Gesture Recognition (and Gesture Classification),"This pull request addresses introduces a `recognize_gesture_action` action, which involves"
GitPR29041,https://github.com/b-it-bots/mas_domestic_robotics/pull/232,GitHubPRs,WIP: DMP Obstacle Avoidance,This pull request addresses part of #230.It introduces an implementation of DMP obstacle a
GitPR29042,https://github.com/bayesian-object-tracking/dbot_ros/pull/6,GitHubPRs,Fix CMakeLists.txt variable reference to prevent full system recursion,The variable `dbot_SOURCE_DIR` referenced in CMakeLists.txt is not set in this file. As su
GitPR29043,https://github.com/bcharrow/scarab/pull/2,GitHubPRs,Adding launch scripts for hfn and simulation,
GitPR29044,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/258,GitHubPRs,"README.md: Update the ros repo key, see: security-issue-on-ros-build-farm",See: https://discourse.ros.org/t/security-issue-on-ros-build-farm/9342
GitPR29045,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/255,GitHubPRs,run_headless_sim.sh: major refactor,Addresses issue in #254now with defaultsexit codesarg flagstopic checkinguse of catkin loc
GitPR29046,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/252,GitHubPRs,Remove tf prefix,"As noted in #251, this is the alternative solution handling robot_localization's new `base"
GitPR29047,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/251,GitHubPRs,Patch robot localization frames,"Hi guys,A recent update to `robot_localization` added a new parameter, `base_link_frame_ou"
GitPR29048,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/248,GitHubPRs,Gazebo sonar plugin,"Hi,As I’m sure you know, the hector_gazebo_sonar plugin is implemented using Gazebo’s ray "
GitPR29049,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/221,GitHubPRs,Use of Catkin locate to make scripts more flexible #212,Proposed solution for issue #212 @wfviningI alas do not have a Swarmie this turkey day eve
GitPR29050,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/pull/192,GitHubPRs,Virtual fence ui,This is an initial version with basic functionality. Holding shift and drawing in the map 
GitPR29051,https://github.com/berkeleyopenarms/blue_core/pull/97,GitHubPRs,[wip] Cython bindings for bldc-driver,this adds python bindings to the bldc controller client for easier usage of blue_hardware_
GitPR29052,https://github.com/berkeleyopenarms/blue_core/pull/66,GitHubPRs,Bugfix: Correct v1 joint limits,I found that the joint limits specified in the V1 URDF are a lot more conservative than th
GitPR29053,https://github.com/berkeleyopenarms/blue_core/pull/44,GitHubPRs,(WIP) Velocity softstop,@dgealy @brentyi  please review / test / offer suggestions.When are you available to revie
GitPR29054,https://github.com/berkeleyopenarms/blue_core/pull/40,GitHubPRs,(WIP) Accel service,calibration working and tested
GitPR29055,https://github.com/Offworld-Robotics/numbat_software/pull/140,GitHubPRs,Artags config,@Nik-Medimurac  @wmpmiles Please reviewAs part of https://bluesat.atlassian.net/browse/LR-
GitPR29056,https://github.com/Offworld-Robotics/numbat_software/pull/136,GitHubPRs,Owr usb reset,"Backend system that when it receives a message for a frontend node, resets a given usb dev"
GitPR29057,https://github.com/Offworld-Robotics/numbat_software/pull/133,GitHubPRs,Ros melodic upgrade,Makes necessary changes so that backend can be compiled on Ubuntu 18.04Uses QT5 from QT4
GitPR29058,https://github.com/Offworld-Robotics/numbat_software/pull/132,GitHubPRs,WIP: SV-10 camera labelling,
GitPR29059,https://github.com/Offworld-Robotics/numbat_software/pull/127,GitHubPRs,PAR-1 GitHub dotfiles,I strongly recommend against this.@hjed why do you recommend against having these template
GitPR29060,https://github.com/Offworld-Robotics/numbat_software/pull/125,GitHubPRs,Add script to start new gui from tmux,
GitPR29061,https://github.com/Offworld-Robotics/numbat_software/pull/110,GitHubPRs,Setup CI,This is to check that CI works with Pull Requests. It is still being tested.https://github
GitPR29062,https://github.com/byu-magicc/roscopter/pull/67,GitHubPRs,non-existent mode rosfligt_msgs::Command::MODE_ROLL_PITCH_YAWRATE_ALTITUDE,Commenting out an elif statement containing a non-existent mode rosfligt_msgs::Command::MO
GitPR29063,https://github.com/byu-magicc/roscopter/pull/62,GitHubPRs,Added missing return statements,"The compiler was complaining about these. Also, one of the += overloads `State& State::ope"
GitPR29064,https://github.com/byu-magicc/rosplane/pull/72,GitHubPRs,added rosflight GNSSRaw subscriber and callbacks,
GitPR29065,https://github.com/byu-magicc/rosplane/pull/66,GitHubPRs,Fix for colinear waypoints,This is a fix for colinear waypoints. I understand that it doesn't align completely with t
GitPR29066,https://github.com/byu-magicc/rosplane/pull/60,GitHubPRs,Added waypoint_planning feature to tuning branch for pull request.,This pull request includes a waypoint_planning feature which allows dynamic editing of way
GitPR29067,https://github.com/cbandera/rosparam_handler/pull/37,GitHubPRs,Add an abstract base to generated parameters structures.,Comes in replacement to #35 .Please consider the following example :This PR does not chang
GitPR29068,https://github.com/cbandera/rosparam_handler/pull/36,GitHubPRs,Feature load from another package,@artivis asked me to take a look into how to expand one .params file with another one. The
GitPR29069,https://github.com/CopterExpress/clover/pull/504,GitHubPRs,Руководство по настройке виртуальной машины в среде VirtualBox,В `simulation_vm.md` добавил раздел по настройке виртуальной машине в VirtualBox. В целом 
GitPR29070,https://github.com/CopterExpress/clover/pull/501,GitHubPRs,добавила команду daemon-reload,"добавила команду daemon-reload, без которой при реконфигурировании падает сетка на RPiпрош"
GitPR29071,https://github.com/CopterExpress/clover/pull/439,GitHubPRs,Swarm in Blocks: code adaptation to swarms,So this new draft pull request contains our final article with the links to our final vide
GitPR29072,https://github.com/CopterExpress/clover/pull/353,GitHubPRs,Update wifi.md,"Added info how to connect to wi-fi routerWhat about this PR?Информация о том, как перевест"
GitPR29073,https://github.com/CopterExpress/clover/pull/271,GitHubPRs,Network autoconfiguration,"As of now, wireless network reconfiguration requires multiple steps:This is tedious, and e"
GitPR29074,https://github.com/CopterExpress/clover/pull/265,GitHubPRs,docs: ROS book section,Questions:Partially applied on https://github.com/CopterExpress/clover/commit/810ddb4157dc
GitPR29075,https://github.com/CopterExpress/clover/pull/253,GitHubPRs,A GUI for configuring launch-files,"Add `roslaunch_editor` – a GUI for configuring launch files. It can work in ""clover"" mode "
GitPR29076,https://github.com/CopterExpress/clover/pull/228,GitHubPRs,Add aruco detector parameter file,"Since the current master has a fully configurable aruco detector, I believe it would be ni"
GitPR29077,https://github.com/CopterExpress/clover/pull/218,GitHubPRs,docs: Add note about long running callbacks,Having a long running callback will result in messages being handled with a significant de
GitPR29078,https://github.com/CopterExpress/clover/pull/151,GitHubPRs,Add some simple_offboard tests for testing with SITL,Added some tests for testing basic simple_offboard–mavros–PX4 functionality. These tests p
GitPR29079,https://github.com/CopterExpress/clover/pull/124,GitHubPRs,docs: Add note about unshallowing repository,"Вроде как у нас нигде не написано, как в образе получить нормальный клон репозитория. Не у"
GitPR29080,https://github.com/cpaxton/costar_stack/pull/134,GitHubPRs,merge someone's docker changes,
GitPR29081,https://github.com/cpaxton/costar_stack/pull/133,GitHubPRs,README.md add object model repository,
GitPR29082,https://github.com/cpaxton/costar_stack/pull/128,GitHubPRs,[WIP] Dvrk,We should probably merge this before it gets too stale.@bcjiang can you help with this?@ah
GitPR29083,https://github.com/cra-ros-pkg/robot_localization/pull/948,GitHubPRs,Adding publishing of an REP-105 compliant ECEF transform,The navsat_transform_node can now publish an ecef earth frame.This functionality can be en
GitPR29084,https://github.com/cra-ros-pkg/robot_localization/pull/946,GitHubPRs,bugfix: imu linear acceleration gravity removal with rotated IMU,This is just #892 with the formatting test fixed. This fixes the gravity removal from the 
GitPR29085,https://github.com/cra-ros-pkg/robot_localization/pull/939,GitHubPRs,Fix discrepancy between tf and odometry/filtered when world_frame is set to map_frame,"I found that, even when the `transform_timeout` parameter is set, there is a difference be"
GitPR29086,https://github.com/cra-ros-pkg/robot_localization/pull/929,GitHubPRs,Don't process GNSS messages before SetDatum has been called,"When the NavsatTransform node is starting with `wait_for_datum`, the is the possibility of"
GitPR29087,https://github.com/cra-ros-pkg/robot_localization/pull/916,GitHubPRs,Add topic diagnostics and state lock protection for filter.,PR introduces two functionalities:1) diagnostic information about subscribed topics done v
GitPR29088,https://github.com/cra-ros-pkg/robot_localization/pull/892,GitHubPRs,bugfix: gravity vector now rotated to target_frame prior to removal,"Addresses Issue #846 when integrating IMU data for odometry.In the previous version, the g"
GitPR29089,https://github.com/cra-ros-pkg/robot_localization/pull/819,GitHubPRs,fix to auto project the state forward when meas timeout (#798),this fix address the issue #798 when the filter lock up at high frequency if timeout is de
GitPR29090,https://github.com/cra-ros-pkg/robot_localization/pull/804,GitHubPRs,Fix to avoid dt = 0,"If differential == true and last_massage_times == msg.header.stamp, calculated dt is equal"
GitPR29091,https://github.com/cra-ros-pkg/robot_localization/pull/785,GitHubPRs,Set state fix,
GitPR29092,https://github.com/cra-ros-pkg/robot_localization/pull/761,GitHubPRs,Refactoring: Splitting periodicUpdate method into smaller methods,"Because method `RosFilter::periodicUpdate` is a big method, I cut into smaller methods.In "
GitPR29093,https://github.com/cra-ros-pkg/robot_localization/pull/758,GitHubPRs,Filters as ROS2 components,This patch make Ekf and Ukf loadable as ROS2 components.This should allow reduction in tra
GitPR29094,https://github.com/cra-ros-pkg/robot_localization/pull/756,GitHubPRs,Removal of dead code and better debug output,This PR does a few things:1) Removes a variety of dead code within ros_filter.cpp2) Ensure
GitPR29095,https://github.com/cra-ros-pkg/robot_localization/pull/718,GitHubPRs,Adding matrix R in UKF covariance update in correct (711),"@ayrton04Hi,These changes trigger a regression test failure,but since this is a modificati"
GitPR29096,https://github.com/cra-ros-pkg/robot_localization/pull/717,GitHubPRs,Updates to UKF,"Some test cases fail, but I'm not sure they are relevant !#612, #690, #711"
GitPR29097,https://github.com/dji-sdk/Onboard-SDK-ROS/pull/499,GitHubPRs,4.1,
GitPR29098,https://github.com/dji-sdk/Onboard-SDK-ROS/pull/492,GitHubPRs,Update dji_vehicle_node_mission_services.cpp,**Changes**: clear the actions vector after uploadWaypointV2Actions was successful**Reason
GitPR29099,https://github.com/dji-sdk/Onboard-SDK-ROS/pull/465,GitHubPRs,Fligh anomaly data error,
GitPR29100,https://github.com/dji-sdk/Onboard-SDK-ROS/pull/460,GitHubPRs,Am 682/camera stream,
GitPR29101,https://github.com/EndPointCorp/lg_ros_nodes/pull/478,GitHubPRs,Dcv activity,"add activity ros node for dcv, depends on dcv_actvity external experience to get any data"
GitPR29102,https://github.com/EndPointCorp/lg_ros_nodes/pull/475,GitHubPRs,make timeout a property so it always calls rosparam,
GitPR29103,https://github.com/EndPointCorp/lg_ros_nodes/pull/473,GitHubPRs,Remove get_param_names,Small change for https://bits.endpointdev.com/lg/visionport/-/issues/14
GitPR29104,https://github.com/EndPointCorp/lg_ros_nodes/pull/472,GitHubPRs,assign ros url on creation like we do elsewhere,
GitPR29105,https://github.com/EndPointCorp/lg_ros_nodes/pull/470,GitHubPRs,Image viewer image source,"source images from /media instead of http://roscoe...this should still work, tries to find"
GitPR29106,https://github.com/EndPointCorp/lg_ros_nodes/pull/467,GitHubPRs,Toggles rosnode,add a node to toggle earth layersthis is a rosnode to listen on its own topic for layer to
GitPR29107,https://github.com/EndPointCorp/lg_ros_nodes/pull/456,GitHubPRs,Remove hardcoded default user agent from touchscreen.py and static_browser.py,Small change to remove the hardcoded user_agents. @constantegonzalez found that it could b
GitPR29108,https://github.com/EndPointCorp/lg_ros_nodes/pull/437,GitHubPRs,adding in console to use dev shell,
GitPR29109,https://github.com/EndPointCorp/lg_ros_nodes/pull/433,GitHubPRs,initial zoom integration,"small change, we shall see if the zoom needs to be augmented for tilt enabled systems.  Ba"
GitPR29110,https://github.com/EndPointCorp/lg_ros_nodes/pull/420,GitHubPRs,Janus stream player,SourceLevel has finished reviewing this Pull Request and has found:* 203 possible new issu
GitPR29111,https://github.com/EndPointCorp/lg_ros_nodes/pull/408,GitHubPRs,Add gst_video_sync integration test,SourceLevel has finished reviewing this Pull Request and has found:* 416 possible new issu
GitPR29112,https://github.com/EndPointCorp/lg_ros_nodes/pull/395,GitHubPRs,Topic/cleanup sv,Cleans up the sv server logicEbert has finished reviewing this Pull Request and has found:
GitPR29113,https://github.com/ethz-asl/asctec_mav_framework/pull/65,GitHubPRs,PTU control service,Here is a modification to expose the PTU control. The added ROS service enables one to set
GitPR29114,https://github.com/ethz-asl/asctec_mav_framework/pull/55,GitHubPRs,Fix merge conflicts on feature/remove_mav_imu_message,Resolved merge conflicts with feature/remove_mav_imu_message and current master.@ffurrer @
GitPR29115,https://github.com/ethz-asl/cuckoo_time_translator/pull/69,GitHubPRs,WIP: Allow plotting wall clock time on x-axis.,"To correlate what we see in the ctt_introspect plot with other sources (journald, logs) I "
GitPR29116,https://github.com/ethz-asl/ethzasl_ptam/pull/100,GitHubPRs,Build on kinetic,Some additions to #98
GitPR29117,https://github.com/ethz-asl/ethzasl_ptam/pull/98,GitHubPRs,Build on kinetic,Fixes to build on kinetic:heavy_plus_sign: 1
GitPR29118,https://github.com/ethz-asl/ethzasl_ptam/pull/89,GitHubPRs,rqt_ptam dependencies missing,"If you don't have image_view already load in rqt, the linker fails to find image_transport"
GitPR29119,https://github.com/ethz-asl/ethzasl_ptam/pull/17,GitHubPRs,small changes,"hey,just for convenience, i made the packagealso, i removed the Point sigma-check... that "
GitPR29120,https://github.com/evocortex/optris_drivers/pull/34,GitHubPRs,add launch file to start ros node with rviz,As developer I want an easy way to see the image data in rviz.New files:The rviz config ca
GitPR29121,https://github.com/evocortex/optris_drivers/pull/32,GitHubPRs,Support for camera focus motor adjustments,The Optris Xi 400 and Xi 80 come with a manual focus that is controlled by a motor. This f
GitPR29122,https://github.com/evocortex/optris_drivers/pull/26,GitHubPRs,Fuerte devel,Hi.I work with Optris-450 in Raspbian. I capture the image in format ppm with DirectSDK. B
GitPR29123,https://github.com/FedericoPecora/coordination_oru_ros/pull/13,GitHubPRs,Abort service implementation.,"Hi,I've been working with orunav stack and I've implemented abort behavior in them. Here I"
GitPR29124,https://github.com/ZebraDevs/fetch_robots/pull/70,GitHubPRs,Enable to choose whether to start up diagnostics aggregator,We are trying to launching our own diagnostics aggregator.To avoid interfering with the di
GitPR29125,https://github.com/ZebraDevs/fetch_robots/pull/56,GitHubPRs,use robot_localization instead of graft,Switch from `graft` to `robot_localization``graft` is no more maintained.(see https://gith
GitPR29126,https://github.com/ZebraDevs/fetch_robots/pull/23,GitHubPRs,Add cartesian_wrench controller to default_controllers.yaml,"I added `cartesian_wrench` controller to `default_controllers.yaml`, because it is not lis"
GitPR29127,https://github.com/ZebraDevs/fetch_ros/pull/167,GitHubPRs,[ROS-O] drop obsolete use of boost::bind and _1,Lambdas are preferred since c++11.The transitively included use of _1 starts failing with 
GitPR29128,https://github.com/ZebraDevs/fetch_ros/pull/164,GitHubPRs,[fetch_moveit_config] inclease collision check for arm_with_torso,this PR changes `longest_valid_segment_fraction` from `0.05` to `0.005`.this changes is ap
GitPR29129,https://github.com/ZebraDevs/fetch_ros/pull/163,GitHubPRs,[fetch_moveit_config] set enforce_joint_model_state_space true,fetch arm collides with base or torso when `path constraints` is given to `MotionPlanReque
GitPR29130,https://github.com/ZebraDevs/fetch_ros/pull/162,GitHubPRs,[fetch_moveit_config] fix fetch.srdf to avoid self collision and warnings,This PR adds possible collision check and ignore warning.[check collision between base_lin
GitPR29131,https://github.com/ZebraDevs/fetch_ros/pull/159,GitHubPRs,Make collision checking resolution consistent across planning groups,Title says it all.
GitPR29132,https://github.com/ZebraDevs/fetch_ros/pull/157,GitHubPRs,update enforce_joint_model_state_space in config,I've encountered a problem where set_path_constraint in moveit commander with orientation 
GitPR29133,https://github.com/frankarobotics/franka_ros/pull/411,GitHubPRs,Enable to compile with libfranka 0.14.1 and 0.15.0,"Updated version of #403, which can also be compiled with [libfranka 0.15.0 for ROS melodic"
GitPR29134,https://github.com/frankarobotics/franka_ros/pull/403,GitHubPRs,Enable to compile with libfranka 0.14.1,This PR enables us to compile this repository with libfranka 0.14.1.We faced an issue simi
GitPR29135,https://github.com/frankarobotics/franka_ros/pull/380,GitHubPRs,fix(franka_gazebo): fix 'set_franka_model_configuration' srv,This pull request fixes a problem that was introduced when https://github.com/rickstaa/fra
GitPR29136,https://github.com/frankarobotics/franka_ros/pull/370,GitHubPRs,Remove enforcement of C++14 standard,"Remove enforcement of C++14 standard. Modern defaults are:Thus, C++14 is satisfied automat"
GitPR29137,https://github.com/frankarobotics/franka_ros/pull/368,GitHubPRs,feat(franka_control): add example arm effort controller config file,This pull request introduces an example configuration file tailored for users seeking to c
GitPR29138,https://github.com/frankarobotics/franka_ros/pull/366,GitHubPRs,refactor(franka_gazebo): remove FrankaHWSim robot namespace warning,"In commit f2f82b2e4c3279d7196d1836049d649bd4252fb3, a robot namespace warning was introduc"
GitPR29139,https://github.com/frankarobotics/franka_ros/pull/354,GitHubPRs,chore: remove cmake minium version deprecation warning,"Not sure if this is desirable given back-compatibility, but this pull request ensures that"
GitPR29140,https://github.com/frankarobotics/franka_ros/pull/311,GitHubPRs,Add missing arm_id parameter to JointVelocityExampleController config,"With Gazebo, the `JointVelocityExampleController` fails with the following error:`[ERROR] "
GitPR29141,https://github.com/frankarobotics/franka_ros/pull/305,GitHubPRs,Add missing install of franka_gazebo's models and world folders,"Without this, the [Pick+Place example](https://frankaemika.github.io/docs/franka_ros.html#"
GitPR29142,https://github.com/frankarobotics/franka_ros/pull/302,GitHubPRs,[franka_description] Use proper title; make more searchable,"During investigation that yielded #300 #301@EricCousineau-TRI, would it be possible to con"
GitPR29143,https://github.com/frankarobotics/franka_ros/pull/298,GitHubPRs,[franka_hw] Install plugin xml to enable to load FrankaCombinableHW from apt version of franka_hw,"When I try to load `franka_hw/FrankaCombinableHW` from apt version of `franka_hw`, I faced"
GitPR29144,https://github.com/frankarobotics/franka_ros/pull/292,GitHubPRs,Fix various issues in TriggerRate,"In order to actually reach the desired rate, the inequality needs to be replaced with grea"
GitPR29145,https://github.com/frankarobotics/franka_ros/pull/290,GitHubPRs,Some improvements to efficiency,"See individual commit messages for details.@rhaschke, significant improvements; I used the"
GitPR29146,https://github.com/frankarobotics/franka_ros/pull/277,GitHubPRs,added subscriber for online impedance regulation,
GitPR29147,https://github.com/frankarobotics/franka_ros/pull/228,GitHubPRs,fix(franka_gazebo): fix `tau_ext` internal controller bug,This PR ensures that internal controller forces are not used in the external torque calcul
GitPR29148,https://github.com/frankarobotics/franka_ros/pull/227,GitHubPRs,Fix gazebo joint collision check bug,This pull request ensures the gravity contribution is accounted for in the joint collision
GitPR29149,https://github.com/frankarobotics/franka_ros/pull/211,GitHubPRs,feat(franka_gazebo): add physics engine launch argument,A simple pull request gives users the ability to change the physics engine. I used DART as
GitPR29150,https://github.com/frankarobotics/franka_ros/pull/210,GitHubPRs,hand.xacro: Rename `ns` to `prefix`,... and add a deprecation warning as proposed in https://github.com/frankaemika/franka_ros
GitPR29151,https://github.com/frankarobotics/franka_ros/pull/202,GitHubPRs,Only load descriptions if desired,Give the option to use a custom robot URDF when launch `franka_control` or `franka_gazebo`
GitPR29152,https://github.com/frankarobotics/franka_ros/pull/192,GitHubPRs,Remap joint states instead of re-publish,Re-publishing `joint_states` via `joint_state_publisher` (a python app) is highly ineffici
GitPR29153,https://github.com/cartographer-project/cartographer_ros/pull/1813,GitHubPRs,Addition of parameter to extract odom frame only generated by cartographer.,"This PR solves issue #1811 , by introducing new parameter along side `provide_odom_frame`."
GitPR29154,https://github.com/cartographer-project/cartographer_ros/pull/1752,GitHubPRs,Eigen alignment fix + copy prevention reference,Added Eigen alignment fix for Extrapolator allocation (useful on AVX systems). Sometimes E
GitPR29155,https://github.com/cartographer-project/cartographer_ros/pull/1682,GitHubPRs,Follow cartographer fix for raytracing,Related with https://github.com/cartographer-project/cartographer/pull/1850#issuecomment-9
